overall,reviewText
5.0,"I've been wearing Vans since 1979. I bought my neice her 1st pair when she was 6 months old and this pair is for her Junior Prom! Vans haven't changed much in the last 30 or so years, classic and dependable!"
4.0,"These shoes were super nice and exactly what we ordered. Unfortunately, the size was tighter than we expected. We missed the return window so we are hoping they will fit another family member soon!"
5.0,"Great confy shoes. Fast shipping, Recommended"
5.0,"Love it, this is my second pair."
5.0,Reliable and not expensive.
5.0,Great classic Vans for an excellent price
3.0,Get a half size bigger than you think
3.0,"Great nice shoes for anywhere but got the wrong size, just a bit to big!"
3.0,Run kinda small
1.0,"I must say, I love Vans slip-ons for what they are, usually.

The first issue, I ordered these in men's 11, I  am a 10.5, and surprisingly they were small. Not bad, I'll break them in, whatever.

The second issue, from day one they leak through the soles. The bottom up, soaked feet. Constantly. Of course it rained the first day I wore them out.

But I love these shoes, they are too small and they leak. No big deal until I'm at the game and I use the restroom and step in piss.

Style wise, these are simply great shoes. Function wise, these shoes (the ones I received from my Amazon order) were and are a failure.

I don't love these Vans."
5.0,Perfect.
1.0,"Ouch.  These shoes hurt.

Basically, they should be slippers with a sole.  Instead, they are as comfortable as 70s era roller skates.  The best feeling I get with them is taking them off.

How is this even possible?"
5.0,Cool as always. Perfect slip on for the weekends and after work. Im a size 9 in men's and it fits true to size.
5.0,Luv these. Wear 10.5 but ordered 11. Perfect fit.
5.0,I love them. Perfect!!!
4.0,"Not sure why but I purchased these shows from my local vans shop, same size different color, and the ones I ordered on here were a lot tighter. Still fit, but were not as comfortable as the same model I purchased locally."
5.0,They are awesome
4.0,I purchased the blue pair and last year I purchased the gray pair of Vans.  the model from last year fit my feet pretty good but the pair I bought this year are tight in the toes - and actually rubbed my little toe raw.  I don't know if they changed the sizing or if these need broken in but I have never had to break in a pair of Vans.  If they stretch to be more comfortable I will update this post.  Quality is the same as always for Vans - no complaints and hold up well when worn.
3.0,Ran small and the toes paid for it...
5.0,"I bought a size 7, it fit like a 6.5. I've had tons of Vans so I wasn't sure why that was. They fit well either way. Time will tell how long they last."
5.0,simple and stylish.
5.0,All good
4.0,"Great shoes in general with great traction and a snazzy look, but if I buy again I'll definitely go with a wider fit. These are a bit too snug. I'll update after wearing them a bit to see if the fit relaxes any with wear."
5.0,"the vans arrived in two days, which was really nice. they expedited the shipping for no apparent reason. the shoes are good too, but somewhat small. i'm normally a size 6 but i had to swap to a 6.5. maybe my feet got fat or something or these run small. either way, fast shipping and great product."
5.0,"Good looking, Good price. Thanks"
5.0,Couldn't wait for this to come in! So happy it came in right away. Perfect fit!
5.0,I really like these shoes and they fit great
5.0,Love my Vans
5.0,"These are great, fit well, quality as good as ever. Nice product"
1.0,Vans are too small. Need to exchange for bigger size.
3.0,"Some what small of a fit, seem to be well constructed, but only time will tell. Over all seem like a good purchase."
4.0,Little hard to get on but fit fine once on. I guess I just have fat feet.
5.0,Great shoes at over $10 cheaper than in-store!
5.0,"Super comfortable, and they look great! Fit exactly as I expected and they look great."
5.0,Exactly as pictured and fits as expected. I will definitely be purchasing again from this seller!
4.0,They were too small for my son but I ordered a half size up and they are fine.
5.0,Just as expected
5.0,Love em
5.0,"Awesome shoe, quick delivery"
2.0,"I like Vans in general but this was caused me blisters. It is the quality how this one was made. A lot of excess materials that you can actuallu feel and when you remove, the excess is printed or marked on your skin."
4.0,Seem to be the same vans I usually buy at the mall. great shoes. I  buy the same sizes I  usually by there a little snug but these should stretch. They Were shipped  very fast. Good service and shoes
5.0,Exactly what I was expecting!
5.0,"My son loves his vans, they fit perfect."
5.0,Love these shoes!
5.0,Love them
5.0,Fit and look good - quick delivery too.
4.0,Came quickly but were a tad tight although that's usually how vans run is a bit on the smaller side. I would suggest a half size up but they will stretch a little if you plan on wearing them a lot.
5.0,Great shoe !
2.0,Too small says it all
5.0,
5.0,My daughter ordered these and they are fabulous!
5.0,Son thinks they are awesome!
5.0,Excellent price and fits as expected.
2.0,"Returned. Would have kept if they weren't made so poorly. Very rough inside, at glued points and edges of elastic. So would rub a foot raw - if one didn't modify in some way. Too expensive to do that.

Plus I ordered lace-up. Changed to slip-on when added to my cart. What's up with that Amazon?"
5.0,Love these!
5.0,"Classic Vans, perfect fit, Happy customers!  Great looking shoe and we just love them!"
4.0,"I ordered the same size as my last pair, which still fit. This new pair were a bit tight. I am assuming they will stretch as I wear them. I think that I  might go a half size up next time."
5.0,My bf loves these!!
3.0,Super tight fitting. I should have gotten 1 size bigger than my normal shoe size.
5.0,Greatest show ever made. Is a shame most Vans available now are lace. But these are still the King
5.0,"I've worn Vans for over 40 years, although I used to have to buy them in a Mens.  These fit exactly as expected with a nice arch support.  If you prefer to insert your own supports I doubt you'd need to go up a size if you pull whats in there out - they're pretty thick.
I spray some waterproof on these and they last forever."
5.0,Great!
5.0,GOOD!
5.0,Love them
2.0,Love the vans slip on's but the picture description is wrong. The picture shows the black leather perforated slip on vans  with black soles which I thought I was receiving but it's actually just the classic slip on.'s with brown sole. Will change review after I find out if this is a mix up or not.
4.0,purchased as a gift but she wears them quite often and loves them
5.0,"Hey, what can I say?  This is a shoe staple!"
5.0,As expected. Great buy.
3.0,"Too small even though label states ""Size 14"". Took to shoe repair to adjust elastic. Fits snugly. Just bought Size 15 from another retail outlet"
3.0,These run long and narrow. I wear a 10.5. I ordered these in a 10. Still to long.
5.0,my mom love them
5.0,Fit nice
5.0,Yay! Finally in my size and a great price!!
5.0,"Love the style, very comfortable and a decent price."
3.0,Fit a bit smaller than I was expecting.  They seemed to be a 1/2 smaller than Van's Perf Leather Slip-Ons.
5.0,Perfect for Husband! Great price! Great shoes!!
5.0,Damn.
5.0,These are some slick shoes. I love them. They fit well and I've already gotten compliments on them. 10/10 would buy again.
5.0,Vans are vans. Last pair lasted like 5 years of daily use.
5.0,"this fits perfect with socks on. great seller, good packing and delivered on top. i love how they look and feel. i would recommend"
3.0,"they sent me a size 15!  about 4 sizes too large. looks like clown shoes. otherwise, it's fine."
5.0,Got this for my dad- he loves them!
5.0,Perfect
5.0,My daughter loves these shoes!!
5.0,"I love my new shoes.  Very fast shipment, thank you."
4.0,Tight around the sides
5.0,"I've been wearing Vans since the early 70's. Classic shoe, still excellent quality and way better price than at a Vans store."
5.0,My Grandniece wears these all the time. She loves them!!
5.0,"Bought it for my brother, he likes it."
5.0,"They're great. I have ordered these before, they always fit right and are super comfortable"
5.0,Slightly large in the heel but Comfortable and the style is great.  Not sending back.
5.0,Great workout shoes
5.0,"I wear them everyday, love them"
5.0,gangster af  love these
5.0,They fit great and feel comfortable!
5.0,These are my first pair of vans. Comfortable right away. I almost always wear a size seven and these 7's fit fine.
